,Country,Metric Name,Metric Value
253,PAIGC (Portugal)*,Exports,0.0
775,PAIGC (Portugal)*,Gross_Deals,0.0
3385,PAIGC (Portugal)*,Ground Vehicles/Artillery_Score,
2863,PAIGC (Portugal)*,Helicopters_Score,
514,PAIGC (Portugal)*,Imports,1.0
2602,PAIGC (Portugal)*,Missiles/Rockets/Bombs_Score,0.001
3907,PAIGC (Portugal)*,Naval Vessels_Score,
1036,PAIGC (Portugal)*,Normalized_Exports,0.0
1558,PAIGC (Portugal)*,Normalized_Gross,0.0
1297,PAIGC (Portugal)*,Normalized_Imports,7.133852183158516e-06
3646,PAIGC (Portugal)*,Radar/Detection Systems_Score,
2341,PAIGC (Portugal)*,Specialized Equipment_Score,
3124,PAIGC (Portugal)*,Unmanned Vehicles_Score,
4168,PAIGC (Portugal)*,ZZ_loop_score,
2081,PIJ (Israel/Palestine)*,Aircraft_Score,
1820,PIJ (Israel/Palestine)*,Country_Score,0.0
254,PIJ (Israel/Palestine)*,Exports,0.0
776,PIJ (Israel/Palestine)*,Gross_Deals,0.0
3386,PIJ (Israel/Palestine)*,Ground Vehicles/Artillery_Score,
2864,PIJ (Israel/Palestine)*,Helicopters_Score,
515,PIJ (Israel/Palestine)*,Imports,0.4
2603,PIJ (Israel/Palestine)*,Missiles/Rockets/Bombs_Score,0.001
3908,PIJ (Israel/Palestine)*,Naval Vessels_Score,
1037,PIJ (Israel/Palestine)*,Normalized_Exports,0.0
1559,PIJ (Israel/Palestine)*,Normalized_Gross,0.0
1298,PIJ (Israel/Palestine)*,Normalized_Imports,2.8535408732634063e-06
3647,PIJ (Israel/Palestine)*,Radar/Detection Systems_Score,
2342,PIJ (Israel/Palestine)*,Specialized Equipment_Score,
3125,PIJ (Israel/Palestine)*,Unmanned Vehicles_Score,
4169,PIJ (Israel/Palestine)*,ZZ_loop_score,
2082,PKK (Turkiye)*,Aircraft_Score,
1821,PKK (Turkiye)*,Country_Score,0.0
255,PKK (Turkiye)*,Exports,0.0
777,PKK (Turkiye)*,Gross_Deals,0.0
3387,PKK (Turkiye)*,Ground Vehicles/Artillery_Score,
2865,PKK (Turkiye)*,Helicopters_Score,
516,PKK (Turkiye)*,Imports,0.72
2604,PKK (Turkiye)*,Missiles/Rockets/Bombs_Score,0.001
3909,PKK (Turkiye)*,Naval Vessels_Score,
1038,PKK (Turkiye)*,Normalized_Exports,0.0
1560,PKK (Turkiye)*,Normalized_Gross,0.0
1299,PKK (Turkiye)*,Normalized_Imports,5.136373571874131e-06
3648,PKK (Turkiye)*,Radar/Detection Systems_Score,
2343,PKK (Turkiye)*,Specialized Equipment_Score,
3126,PKK (Turkiye)*,Unmanned Vehicles_Score,
4170,PKK (Turkiye)*,ZZ_loop_score,
2025,PLO (Israel)*,Aircraft_Score,
1764,PLO (Israel)*,Country_Score,0.006999999999999999
198,PLO (Israel)*,Exports,0.0
720,PLO (Israel)*,Gross_Deals,0.0
3330,PLO (Israel)*,Ground Vehicles/Artillery_Score,0.034
2808,PLO (Israel)*,Helicopters_Score,
459,PLO (Israel)*,Imports,30.52
2547,PLO (Israel)*,Missiles/Rockets/Bombs_Score,0.002
3852,PLO (Israel)*,Naval Vessels_Score,
981,PLO (Israel)*,Normalized_Exports,0.0
1503,PLO (Israel)*,Normalized_Gross,0.0
1242,PLO (Israel)*,Normalized_Imports,0.0002177251686299979
3591,PLO (Israel)*,Radar/Detection Systems_Score,
2286,PLO (Israel)*,Specialized Equipment_Score,
3069,PLO (Israel)*,Unmanned Vehicles_Score,
4113,PLO (Israel)*,ZZ_loop_score,
2083,PRC (Israel/Palestine)*,Aircraft_Score,
1822,PRC (Israel/Palestine)*,Country_Score,0.0
256,PRC (Israel/Palestine)*,Exports,0.0
778,PRC (Israel/Palestine)*,Gross_Deals,0.0
3388,PRC (Israel/Palestine)*,Ground Vehicles/Artillery_Score,
2866,PRC (Israel/Palestine)*,Helicopters_Score,
517,PRC (Israel/Palestine)*,Imports,0.25
2605,PRC (Israel/Palestine)*,Missiles/Rockets/Bombs_Score,0.0
3910,PRC (Israel/Palestine)*,Naval Vessels_Score,
1039,PRC (Israel/Palestine)*,Normalized_Exports,0.0
1561,PRC (Israel/Palestine)*,Normalized_Gross,0.0
1300,PRC (Israel/Palestine)*,Normalized_Imports,1.783463045789629e-06
3649,PRC (Israel/Palestine)*,Radar/Detection Systems_Score,
2344,PRC (Israel/Palestine)*,Specialized Equipment_Score,
3127,PRC (Israel/Palestine)*,Unmanned Vehicles_Score,
4171,PRC (Israel/Palestine)*,ZZ_loop_score,
1843,Pakistan,Aircraft_Score,9.525
1582,Pakistan,Country_Score,12.302
16,Pakistan,Exports,307.03
538,Pakistan,Gross_Deals,49056.02
3148,Pakistan,Ground Vehicles/Artillery_Score,17.194000000000003
2626,Pakistan,Helicopters_Score,4.25
277,Pakistan,Imports,48748.99
2365,Pakistan,Missiles/Rockets/Bombs_Score,7.5
3670,Pakistan,Naval Vessels_Score,24.825
799,Pakistan,Normalized_Exports,0.0004081378293799099
1321,Pakistan,Normalized_Gross,0.06176155449297311
1060,Pakistan,Normalized_Imports,0.34776808873827264
3409,Pakistan,Radar/Detection Systems_Score,8.681
2104,Pakistan,Specialized Equipment_Score,4.327
2887,Pakistan,Unmanned Vehicles_Score,13.369
3931,Pakistan,ZZ_loop_score,9.525
2036,Palau,Aircraft_Score,
1775,Palau,Country_Score,0.003
209,Palau,Exports,0.0
731,Palau,Gross_Deals,0.0
3341,Palau,Ground Vehicles/Artillery_Score,
2819,Palau,Helicopters_Score,
470,Palau,Imports,15.32
2558,Palau,Missiles/Rockets/Bombs_Score,
3863,Palau,Naval Vessels_Score,0.026
992,Palau,Normalized_Exports,0.0
1514,Palau,Normalized_Gross,0.0
1253,Palau,Normalized_Imports,0.00010929061544598846
3602,Palau,Radar/Detection Systems_Score,
2297,Palau,Specialized Equipment_Score,
3080,Palau,Unmanned Vehicles_Score,
4124,Palau,ZZ_loop_score,
2016,Palestine,Aircraft_Score,
1755,Palestine,Country_Score,0.009000000000000001
189,Palestine,Exports,0.0
711,Palestine,Gross_Deals,0.0
3321,Palestine,Ground Vehicles/Artillery_Score,0.011000000000000001
2799,Palestine,Helicopters_Score,0.06899999999999999
450,Palestine,Imports,39.98
2538,Palestine,Missiles/Rockets/Bombs_Score,
3843,Palestine,Naval Vessels_Score,
972,Palestine,Normalized_Exports,0.0
1494,Palestine,Normalized_Gross,0.0
1233,Palestine,Normalized_Imports,0.00028521141028267747
3582,Palestine,Radar/Detection Systems_Score,
2277,Palestine,Specialized Equipment_Score,
3060,Palestine,Unmanned Vehicles_Score,0.151
4104,Palestine,ZZ_loop_score,
1983,Panama,Aircraft_Score,0.034999999999999996
1722,Panama,Country_Score,0.04
156,Panama,Exports,13.78
678,Panama,Gross_Deals,169.31
3288,Panama,Ground Vehicles/Artillery_Score,0.017
2766,Panama,Helicopters_Score,0.2
417,Panama,Imports,155.53
2505,Panama,Missiles/Rockets/Bombs_Score,
3810,Panama,Naval Vessels_Score,0.032
939,Panama,Normalized_Exports,1.83178819296328e-05
1461,Panama,Normalized_Gross,0.00021316137736419053
1200,Panama,Normalized_Imports,0.001109528030046644
3549,Panama,Radar/Detection Systems_Score,
2244,Panama,Specialized Equipment_Score,0.004
3027,Panama,Unmanned Vehicles_Score,
4071,Panama,ZZ_loop_score,0.034999999999999996
1989,Papua New Guinea,Aircraft_Score,0.02
1728,Papua New Guinea,Country_Score,0.031
162,Papua New Guinea,Exports,0.0
684,Papua New Guinea,Gross_Deals,0.0
3294,Papua New Guinea,Ground Vehicles/Artillery_Score,0.002
2772,Papua New Guinea,Helicopters_Score,0.011000000000000001
423,Papua New Guinea,Imports,143.52
2511,Papua New Guinea,Missiles/Rockets/Bombs_Score,
3816,Papua New Guinea,Naval Vessels_Score,0.156
945,Papua New Guinea,Normalized_Exports,0.0
1467,Papua New Guinea,Normalized_Gross,0.0
1206,Papua New Guinea,Normalized_Imports,0.0010238504653269102
3555,Papua New Guinea,Radar/Detection Systems_Score,
2250,Papua New Guinea,Specialized Equipment_Score,0.027999999999999997
3033,Papua New Guinea,Unmanned Vehicles_Score,
4077,Papua New Guinea,ZZ_loop_score,0.02
1974,Paraguay,Aircraft_Score,0.056999999999999995
1713,Paraguay,Country_Score,0.048
147,Paraguay,Exports,0.0
669,Paraguay,Gross_Deals,0.0
3279,Paraguay,Ground Vehicles/Artillery_Score,0.045
2757,Paraguay,Helicopters_Score,0.056999999999999995
408,Paraguay,Imports,222.5
2496,Paraguay,Missiles/Rockets/Bombs_Score,
3801,Paraguay,Naval Vessels_Score,0.055
930,Paraguay,Normalized_Exports,0.0
1452,Paraguay,Normalized_Gross,0.0
1191,Paraguay,Normalized_Imports,0.0015872821107527698
3540,Paraguay,Radar/Detection Systems_Score,0.047
2235,Paraguay,Specialized Equipment_Score,0.022000000000000002
3018,Paraguay,Unmanned Vehicles_Score,
4062,Paraguay,ZZ_loop_score,0.056999999999999995
2046,Pathet Lao (Laos)*,Aircraft_Score,0.002
1785,Pathet Lao (Laos)*,Country_Score,0.001
219,Pathet Lao (Laos)*,Exports,0.0
741,Pathet Lao (Laos)*,Gross_Deals,0.0
3351,Pathet Lao (Laos)*,Ground Vehicles/Artillery_Score,0.001
2829,Pathet Lao (Laos)*,Helicopters_Score,
480,Pathet Lao (Laos)*,Imports,3.48
2568,Pathet Lao (Laos)*,Missiles/Rockets/Bombs_Score,
3873,Pathet Lao (Laos)*,Naval Vessels_Score,
1002,Pathet Lao (Laos)*,Normalized_Exports,0.0
1524,Pathet Lao (Laos)*,Normalized_Gross,0.0
1263,Pathet Lao (Laos)*,Normalized_Imports,2.4825805597391635e-05
3612,Pathet Lao (Laos)*,Radar/Detection Systems_Score,
2307,Pathet Lao (Laos)*,Specialized Equipment_Score,
3090,Pathet Lao (Laos)*,Unmanned Vehicles_Score,
4134,Pathet Lao (Laos)*,ZZ_loop_score,0.002
1880,Peru,Aircraft_Score,2.251
1619,Peru,Country_Score,3.007
53,Peru,Exports,69.6
575,Peru,Gross_Deals,11986.98
3185,Peru,Ground Vehicles/Artillery_Score,1.2510000000000001
2663,Peru,Helicopters_Score,4.72
314,Peru,Imports,11917.38
2402,Peru,Missiles/Rockets/Bombs_Score,1.443
3707,Peru,Naval Vessels_Score,6.505
836,Peru,Normalized_Exports,9.251992614676654e-05
1358,Peru,Normalized_Gross,0.015091614005298
1097,Peru,Normalized_Imports,0.08501682733052963
3446,Peru,Radar/Detection Systems_Score,0.631
2141,Peru,Specialized Equipment_Score,1.4569999999999999
2924,Peru,Unmanned Vehicles_Score,0.129
3968,Peru,ZZ_loop_score,2.251
1898,Philippines,Aircraft_Score,0.823
1637,Philippines,Country_Score,1.4000000000000001
71,Philippines,Exports,4.58
593,Philippines,Gross_Deals,5561.32
3203,Philippines,Ground Vehicles/Artillery_Score,0.42900000000000005
2681,Philippines,Helicopters_Score,2.666
332,Philippines,Imports,5556.74
2420,Philippines,Missiles/Rockets/Bombs_Score,0.628
3725,Philippines,Naval Vessels_Score,2.666
854,Philippines,Normalized_Exports,6.088236519428028e-06
1376,Philippines,Normalized_Gross,0.007001704749648691
1115,Philippines,Normalized_Imports,0.03964096178024425
3464,Philippines,Radar/Detection Systems_Score,1.058
2159,Philippines,Specialized Equipment_Score,1.701
2942,Philippines,Unmanned Vehicles_Score,1.299
3986,Philippines,ZZ_loop_score,0.823
1841,Poland,Aircraft_Score,8.458
1580,Poland,Country_Score,13.716000000000001
14,Poland,Exports,9614.21
536,Poland,Gross_Deals,60615.35
3146,Poland,Ground Vehicles/Artillery_Score,26.817999999999998
2624,Poland,Helicopters_Score,12.06
275,Poland,Imports,51001.14
2363,Poland,Missiles/Rockets/Bombs_Score,20.602
3668,Poland,Naval Vessels_Score,11.724
797,Poland,Normalized_Exports,0.012780258608613567
1319,Poland,Normalized_Gross,0.07631475692760313
1058,Poland,Normalized_Imports,0.3638345939325731
3407,Poland,Radar/Detection Systems_Score,2.7720000000000002
2102,Poland,Specialized Equipment_Score,3.113
2885,Poland,Unmanned Vehicles_Score,13.874
3929,Poland,ZZ_loop_score,8.458
1888,Portugal,Aircraft_Score,2.056
1627,Portugal,Country_Score,2.2079999999999997
61,Portugal,Exports,719.95
583,Portugal,Gross_Deals,9228.650000000001
3193,Portugal,Ground Vehicles/Artillery_Score,0.8840000000000001
2671,Portugal,Helicopters_Score,1.427
322,Portugal,Imports,8508.7
2410,Portugal,Missiles/Rockets/Bombs_Score,0.6839999999999999
3715,Portugal,Naval Vessels_Score,7.385999999999999
844,Portugal,Normalized_Exports,0.0009570362188127094
1366,Portugal,Normalized_Gross,0.011618875111995967
1105,Portugal,Normalized_Imports,0.06069980807084087
3454,Portugal,Radar/Detection Systems_Score,1.29
2149,Portugal,Specialized Equipment_Score,1.05
2932,Portugal,Unmanned Vehicles_Score,
3976,Portugal,ZZ_loop_score,2.056
2084,Provisional IRA (UK)*,Aircraft_Score,
1823,Provisional IRA (UK)*,Country_Score,0.0
257,Provisional IRA (UK)*,Exports,0.0
779,Provisional IRA (UK)*,Gross_Deals,0.0
3389,Provisional IRA (UK)*,Ground Vehicles/Artillery_Score,
2867,Provisional IRA (UK)*,Helicopters_Score,
518,Provisional IRA (UK)*,Imports,1.2000000000000002
2606,Provisional IRA (UK)*,Missiles/Rockets/Bombs_Score,0.002
3911,Provisional IRA (UK)*,Naval Vessels_Score,
1040,Provisional IRA (UK)*,Normalized_Exports,0.0
1562,Provisional IRA (UK)*,Normalized_Gross,0.0
1301,Provisional IRA (UK)*,Normalized_Imports,8.56062261979022e-06
3650,Provisional IRA (UK)*,Radar/Detection Systems_Score,
2345,Provisional IRA (UK)*,Specialized Equipment_Score,
3128,Provisional IRA (UK)*,Unmanned Vehicles_Score,
4172,Provisional IRA (UK)*,ZZ_loop_score,
1866,Qatar,Aircraft_Score,4.686
1605,Qatar,Country_Score,4.590000000000001
39,Qatar,Exports,78.46000000000001
561,Qatar,Gross_Deals,18279.53
3171,Qatar,Ground Vehicles/Artillery_Score,1.653
2649,Qatar,Helicopters_Score,2.665
300,Qatar,Imports,18201.07
2388,Qatar,Missiles/Rockets/Bombs_Score,6.563
3693,Qatar,Naval Vessels_Score,3.2390000000000003
822,Qatar,Normalized_Exports,0.00010429760640050724
1344,Qatar,Normalized_Gross,0.023013937702262368
1083,Qatar,Normalized_Imports,0.12984374295532097
3432,Qatar,Radar/Detection Systems_Score,4.035
2127,Qatar,Specialized Equipment_Score,1.314
2910,Qatar,Unmanned Vehicles_Score,0.864
3954,Qatar,ZZ_loop_score,4.686
2085,RPF (Rwanda)*,Aircraft_Score,
1824,RPF (Rwanda)*,Country_Score,0.0
258,RPF (Rwanda)*,Exports,0.0
780,RPF (Rwanda)*,Gross_Deals,0.0
3390,RPF (Rwanda)*,Ground Vehicles/Artillery_Score,
2868,RPF (Rwanda)*,Helicopters_Score,
519,RPF (Rwanda)*,Imports,0.35
2607,RPF (Rwanda)*,Missiles/Rockets/Bombs_Score,0.001
3912,RPF (Rwanda)*,Naval Vessels_Score,
1041,RPF (Rwanda)*,Normalized_Exports,0.0
1563,RPF (Rwanda)*,Normalized_Gross,0.0
1302,RPF (Rwanda)*,Normalized_Imports,2.4968482641054803e-06
3651,RPF (Rwanda)*,Radar/Detection Systems_Score,
2346,RPF (Rwanda)*,Specialized Equipment_Score,
3129,RPF (Rwanda)*,Unmanned Vehicles_Score,
4173,RPF (Rwanda)*,ZZ_loop_score,
2086,RUF (Sierra Leone)*,Aircraft_Score,
1825,RUF (Sierra Leone)*,Country_Score,0.0
259,RUF (Sierra Leone)*,Exports,0.0
781,RUF (Sierra Leone)*,Gross_Deals,0.0
3391,RUF (Sierra Leone)*,Ground Vehicles/Artillery_Score,
2869,RUF (Sierra Leone)*,Helicopters_Score,
520,RUF (Sierra Leone)*,Imports,0.35
2608,RUF (Sierra Leone)*,Missiles/Rockets/Bombs_Score,0.001
3913,RUF (Sierra Leone)*,Naval Vessels_Score,
1042,RUF (Sierra Leone)*,Normalized_Exports,0.0
1564,RUF (Sierra Leone)*,Normalized_Gross,0.0
1303,RUF (Sierra Leone)*,Normalized_Imports,2.4968482641054803e-06
3652,RUF (Sierra Leone)*,Radar/Detection Systems_Score,
2347,RUF (Sierra Leone)*,Specialized Equipment_Score,
3130,RUF (Sierra Leone)*,Unmanned Vehicles_Score,
4174,RUF (Sierra Leone)*,ZZ_loop_score,
2034,Regional Security System**,Aircraft_Score,
1773,Regional Security System**,Country_Score,0.003
207,Regional Security System**,Exports,0.0
729,Regional Security System**,Gross_Deals,0.0
3339,Regional Security System**,Ground Vehicles/Artillery_Score,
2817,Regional Security System**,Helicopters_Score,
468,Regional Security System**,Imports,14.0
2556,Regional Security System**,Missiles/Rockets/Bombs_Score,
3861,Regional Security System**,Naval Vessels_Score,
990,Regional Security System**,Normalized_Exports,0.0
1512,Regional Security System**,Normalized_Gross,0.0
1251,Regional Security System**,Normalized_Imports,9.987393056421923e-05
3600,Regional Security System**,Radar/Detection Systems_Score,
2295,Regional Security System**,Specialized Equipment_Score,0.05
3078,Regional Security System**,Unmanned Vehicles_Score,
4122,Regional Security System**,ZZ_loop_score,
1863,Romania,Aircraft_Score,4.753
1602,Romania,Country_Score,4.854
36,Romania,Exports,1191.2
558,Romania,Gross_Deals,20039.79
3168,Romania,Ground Vehicles/Artillery_Score,4.813
2646,Romania,Helicopters_Score,3.44
297,Romania,Imports,18848.59
2385,Romania,Missiles/Rockets/Bombs_Score,4.324
3690,Romania,Naval Vessels_Score,6.23
819,Romania,Normalized_Exports,0.0015834732187647745
1341,Romania,Normalized_Gross,0.025230105950558926
1080,Romania,Normalized_Imports,0.13446305492095978
3429,Romania,Radar/Detection Systems_Score,2.6780000000000004
2124,Romania,Specialized Equipment_Score,0.832
2907,Romania,Unmanned Vehicles_Score,4.224
3951,Romania,ZZ_loop_score,4.753
1838,Russia,Aircraft_Score,11.185
1577,Russia,Country_Score,15.073
11,Russia,Exports,162672.4
533,Russia,Gross_Deals,163781.43
3143,Russia,Ground Vehicles/Artillery_Score,16.486
2621,Russia,Helicopters_Score,17.031
272,Russia,Imports,1109.03
2360,Russia,Missiles/Rockets/Bombs_Score,17.498
3665,Russia,Naval Vessels_Score,23.781
794,Russia,Normalized_Exports,0.21624193152467333
1316,Russia,Normalized_Gross,0.20620090488144086
1055,Russia,Normalized_Imports,0.007911656086688288
3404,Russia,Radar/Detection Systems_Score,4.8340000000000005
2099,Russia,Specialized Equipment_Score,16.905
2882,Russia,Unmanned Vehicles_Score,0.839
3926,Russia,ZZ_loop_score,11.185
1967,Rwanda,Aircraft_Score,0.006
1706,Rwanda,Country_Score,0.061
140,Rwanda,Exports,0.0
662,Rwanda,Gross_Deals,0.0
3272,Rwanda,Ground Vehicles/Artillery_Score,0.136
2750,Rwanda,Helicopters_Score,0.375
401,Rwanda,Imports,286.09
2489,Rwanda,Missiles/Rockets/Bombs_Score,0.003
3794,Rwanda,Naval Vessels_Score,
923,Rwanda,Normalized_Exports,0.0
1445,Rwanda,Normalized_Gross,0.0
1184,Rwanda,Normalized_Imports,0.00204092377107982
3533,Rwanda,Radar/Detection Systems_Score,0.043
2228,Rwanda,Specialized Equipment_Score,0.009000000000000001
3011,Rwanda,Unmanned Vehicles_Score,
4055,Rwanda,ZZ_loop_score,0.006
2013,SLA (Lebanon)*,Aircraft_Score,
1752,SLA (Lebanon)*,Country_Score,0.01
186,SLA (Lebanon)*,Exports,0.0
708,SLA (Lebanon)*,Gross_Deals,0.0
3318,SLA (Lebanon)*,Ground Vehicles/Artillery_Score,0.054
2796,SLA (Lebanon)*,Helicopters_Score,
447,SLA (Lebanon)*,Imports,45.16
2535,SLA (Lebanon)*,Missiles/Rockets/Bombs_Score,
3840,SLA (Lebanon)*,Naval Vessels_Score,
969,SLA (Lebanon)*,Normalized_Exports,0.0
1491,SLA (Lebanon)*,Normalized_Gross,0.0
1230,SLA (Lebanon)*,Normalized_Imports,0.00032216476459143856
3579,SLA (Lebanon)*,Radar/Detection Systems_Score,
2274,SLA (Lebanon)*,Specialized Equipment_Score,
3057,SLA (Lebanon)*,Unmanned Vehicles_Score,
4101,SLA (Lebanon)*,ZZ_loop_score,
2076,SNA (Somalia)*,Aircraft_Score,
1815,SNA (Somalia)*,Country_Score,0.0
249,SNA (Somalia)*,Exports,0.0
771,SNA (Somalia)*,Gross_Deals,0.0
3381,SNA (Somalia)*,Ground Vehicles/Artillery_Score,
2859,SNA (Somalia)*,Helicopters_Score,
510,SNA (Somalia)*,Imports,2.0
2598,SNA (Somalia)*,Missiles/Rockets/Bombs_Score,0.003
3903,SNA (Somalia)*,Naval Vessels_Score,
1032,SNA (Somalia)*,Normalized_Exports,0.0
1554,SNA (Somalia)*,Normalized_Gross,0.0
1293,SNA (Somalia)*,Normalized_Imports,1.4267704366317031e-05
3642,SNA (Somalia)*,Radar/Detection Systems_Score,
2337,SNA (Somalia)*,Specialized Equipment_Score,
3120,SNA (Somalia)*,Unmanned Vehicles_Score,
4164,SNA (Somalia)*,ZZ_loop_score,
2063,SPLA (Sudan)*,Aircraft_Score,
1802,SPLA (Sudan)*,Country_Score,0.0
236,SPLA (Sudan)*,Exports,0.0
758,SPLA (Sudan)*,Gross_Deals,0.0
3368,SPLA (Sudan)*,Ground Vehicles/Artillery_Score,
2846,SPLA (Sudan)*,Helicopters_Score,
497,SPLA (Sudan)*,Imports,2.0
2585,SPLA (Sudan)*,Missiles/Rockets/Bombs_Score,0.003
3890,SPLA (Sudan)*,Naval Vessels_Score,
1019,SPLA (Sudan)*,Normalized_Exports,0.0
1541,SPLA (Sudan)*,Normalized_Gross,0.0
1280,SPLA (Sudan)*,Normalized_Imports,1.4267704366317031e-05
3629,SPLA (Sudan)*,Radar/Detection Systems_Score,
2324,SPLA (Sudan)*,Specialized Equipment_Score,
3107,SPLA (Sudan)*,Unmanned Vehicles_Score,
4151,SPLA (Sudan)*,ZZ_loop_score,
2054,Saint Kitts and Nevis,Aircraft_Score,
1793,Saint Kitts and Nevis,Country_Score,0.001
227,Saint Kitts and Nevis,Exports,0.0
749,Saint Kitts and Nevis,Gross_Deals,0.0
3359,Saint Kitts and Nevis,Ground Vehicles/Artillery_Score,
2837,Saint Kitts and Nevis,Helicopters_Score,
488,Saint Kitts and Nevis,Imports,5.5
2576,Saint Kitts and Nevis,Missiles/Rockets/Bombs_Score,
3881,Saint Kitts and Nevis,Naval Vessels_Score,0.009000000000000001
1010,Saint Kitts and Nevis,Normalized_Exports,0.0
1532,Saint Kitts and Nevis,Normalized_Gross,0.0
1271,Saint Kitts and Nevis,Normalized_Imports,3.9236187007371836e-05
3620,Saint Kitts and Nevis,Radar/Detection Systems_Score,
2315,Saint Kitts and Nevis,Specialized Equipment_Score,
3098,Saint Kitts and Nevis,Unmanned Vehicles_Score,
4142,Saint Kitts and Nevis,ZZ_loop_score,
2055,Saint Vincent,Aircraft_Score,
1794,Saint Vincent,Country_Score,0.001
228,Saint Vincent,Exports,0.0
750,Saint Vincent,Gross_Deals,0.0
3360,Saint Vincent,Ground Vehicles/Artillery_Score,
2838,Saint Vincent,Helicopters_Score,
489,Saint Vincent,Imports,3.9
2577,Saint Vincent,Missiles/Rockets/Bombs_Score,
3882,Saint Vincent,Naval Vessels_Score,0.006999999999999999
